#,Name,Team,GS,G,IP,TBF,W,L,QS,SV,HLD,BS,H,R,ER,HR,IBB,HBP,SO,BB,K/9,BB/9,ERA,WHIP
638,Po-Yu Chen,PIT,24,26,118.1,532,5,8,,0,0,,131,71,66,17,0,10,76,43,5.78,3.27,5.02,1.47
639,Wes Parsons,,10,15,49.2,223,2,4,,0,0,,49,28,26,7,0,3,47,24,8.51,4.35,4.71,1.47
640,Sean Hunley,TBR,14,28,81,350,4,6,,0,0,,86,45,42,11,0,7,49,20,5.44,2.22,4.67,1.31
641,Jimmy Joyce,SEA,11,24,59.1,264,4,5,,0,0,,58,32,30,7,0,8,50,23,7.59,3.49,4.55,1.37
642,Mike Paredes,MIN,5,29,62,270,3,3,,0,0,,68,34,31,9,0,0,44,18,6.39,2.61,4.5,1.39
643,Michael Knorr,HOU,9,14,52.1,231,4,4,,0,0,,52,29,27,8,0,1,46,23,7.92,3.96,4.65,1.43
644,Emiliano Teodo,TEX,17,20,74.2,336,4,5,,0,0,,69,46,43,11,0,5,71,42,8.55,5.06,5.18,1.49
645,Chase Chaney,MIN,20,24,113.2,509,6,9,,0,0,,130,68,63,16,1,7,64,38,5.07,3.01,4.99,1.48
646,Eduardo Salazar,WSN,10,38,80.1,361,3,4,,1,12,,83,45,42,9,0,8,59,34,6.61,3.81,4.71,1.46
647,Elieser Hernández,,14,23,79,336,4,6,,0,0,,77,45,42,16,1,3,75,25,8.54,2.85,4.78,1.29
648,Rob Kaminsky,,5,18,43.1,191,1,1,,0,0,,45,23,21,5,0,3,32,14,6.65,2.91,4.36,1.36
649,Bryan Mata,BOS,14,18,53.1,244,2,4,,0,0,,53,31,29,6,0,6,45,29,7.6,4.9,4.9,1.54
650,Chih-Jung Liu,BOS,16,18,75.2,341,4,6,,0,0,,78,46,43,12,0,4,67,36,7.97,4.28,5.11,1.51
651,Jarrod Cande,COL,19,21,92.1,413,4,6,,0,0,,104,59,55,16,0,6,62,32,6.05,3.12,5.36,1.47
652,Sixto Sánchez,MIA,7,13,34.1,156,1,2,,0,0,,39,19,18,4,0,2,22,12,5.77,3.15,4.72,1.49
653,Jacob Miller,MIA,23,23,103.2,462,4,8,,0,0,,116,63,58,15,0,4,62,39,5.38,3.38,5.03,1.49
654,Dallas Keuchel,,14,15,70.2,325,4,5,,0,0,,83,42,39,10,0,2,45,29,5.73,3.69,4.96,1.58
655,Shane Murphy,CHW,16,21,87.2,381,2,3,,0,0,,99,55,51,17,0,1,59,24,6.05,2.46,5.23,1.4
656,Adrián Martínez,,13,25,86,379,4,6,,0,0,,89,50,46,12,0,5,66,32,6.91,3.35,4.81,1.41
657,Winston Santos,TEX,21,22,98,429,6,10,,0,0,,100,63,58,17,0,11,75,31,6.89,2.85,5.33,1.34
658,Randy Wynne,CIN,14,23,81,356,2,5,,0,0,,96,54,50,15,0,3,46,20,5.11,2.22,5.56,1.43
659,Jordi Martinez,,6,27,50.1,223,2,3,,0,0,,52,29,27,7,0,1,39,20,6.98,3.58,4.83,1.43
660,Shintaro Fujinami,SEA,5,32,59.1,265,4,4,,0,1,,51,31,29,6,0,4,64,36,9.71,5.46,4.4,1.47
661,Adam Leverett,SEA,16,23,80.1,356,5,6,,0,0,,85,45,42,10,0,6,52,29,5.83,3.25,4.71,1.42
662,Carl Edwards Jr.,,7,33,57.1,253,4,4,,0,0,,56,30,28,7,1,1,49,28,7.7,4.4,4.4,1.47
663,Bryce Jarvis,ARI,10,35,84.2,372,4,4,,0,7,,82,43,40,9,2,4,64,40,6.8,4.25,4.25,1.44
664,Zach Plesac,,19,20,101.1,446,4,8,,0,0,,114,65,60,18,0,2,64,33,5.69,2.93,5.33,1.45
665,Victor Lizarraga,SDP,22,22,95.1,421,5,7,,0,0,,95,57,53,14,0,9,71,38,6.71,3.59,5.01,1.4
666,Jose Fleury,HOU,12,21,74.1,326,3,3,,0,0,,73,42,39,12,0,2,65,32,7.87,3.88,4.72,1.41
667,Chad Kuhl,,12,33,89.2,406,2,5,,0,0,,91,56,52,13,1,7,79,45,7.93,4.52,5.22,1.52
668,Carlos Duran,LAD,24,24,71,320,3,5,,0,0,,69,43,40,11,0,9,65,33,8.24,4.18,5.07,1.44
669,Cruz Noriega,KCR,8,27,68.1,298,4,5,,0,0,,75,39,36,10,0,3,44,19,5.8,2.5,4.74,1.38
670,Brett Wichrowski,MIL,22,22,90.2,406,3,3,,0,0,,90,54,50,13,0,11,70,39,6.95,3.87,4.96,1.42
671,Matt Tabor,,12,16,64,279,4,5,,0,0,,64,36,33,9,1,6,50,23,7.03,3.23,4.64,1.36
672,Joe Gunkel,,7,9,28,129,2,3,,0,0,,35,16,15,4,0,0,15,7,4.82,2.25,4.82,1.5
673,Ty Blach,,15,26,86,388,4,6,,0,0,,108,56,52,15,0,5,48,21,5.02,2.2,5.44,1.5
674,Dominic Perachi,PIT,17,23,95.2,434,4,6,,0,0,,102,58,54,13,0,8,69,42,6.49,3.95,5.08,1.5
675,Dakota Hawkins,NYM,10,27,79.2,355,4,5,,0,0,,85,46,43,11,0,2,54,30,6.1,3.39,4.86,1.44
676,Aaron Rozek,MIN,13,22,94.1,416,5,7,,0,0,,105,56,52,15,0,5,64,30,6.11,2.86,4.96,1.43
677,Kyle Jones,MIN,15,16,66,289,3,5,,0,0,,72,40,37,11,0,0,46,24,6.27,3.27,5.05,1.45
678,Jake Walkinshaw,ATH,13,15,49.1,219,2,3,,0,0,,54,28,26,7,0,1,33,17,6.02,3.1,4.75,1.44
679,Jonathan Bermúdez,,17,21,88,399,4,6,,0,0,,94,52,48,13,0,7,70,39,7.16,3.99,4.91,1.51
680,Casey Lawrence,SEA,20,22,121.2,530,7,9,,0,1,,139,71,66,20,0,5,74,30,5.47,2.22,4.88,1.39
681,Chase Shugart,BOS,6,37,70.1,310,3,5,,0,1,,74,39,36,9,0,4,53,26,6.79,3.33,4.61,1.42
682,David Parkinson,,13,18,77.2,347,3,5,,0,0,,85,50,46,12,0,5,52,29,6.02,3.36,5.33,1.47
683,Johnny Cueto,,17,18,88.1,387,3,6,,0,0,,103,55,51,16,1,4,54,24,5.5,2.45,5.2,1.44
684,Casey Kelly,,21,23,122.1,556,4,9,,0,0,,149,86,80,24,1,5,81,40,5.96,2.94,5.89,1.55
685,Evan Fitterer,MIA,23,23,105.1,485,5,9,,0,0,,113,63,58,13,0,10,75,53,6.41,4.53,4.96,1.58
686,Joey Estes,ATH,27,29,147.1,620,8,11,,0,0,,147,86,80,26,1,12,109,37,6.66,2.26,4.89,1.25
687,Jaime Arias,,8,17,56.1,249,3,3,,0,0,,60,31,29,8,0,1,39,21,6.23,3.36,4.64,1.44
688,Andrew Bash,TOR,12,27,72.1,322,3,3,,0,0,,72,41,38,9,0,7,53,31,6.6,3.86,4.73,1.42
689,Jake Odorizzi,,14,14,63.2,282,3,5,,0,0,,69,38,35,10,1,2,48,24,6.78,3.39,4.95,1.46
690,Ian Bedell,STL,18,21,93.1,408,3,3,,0,0,,94,54,50,14,1,8,71,36,6.85,3.47,4.82,1.39
691,Wily Peralta,,13,21,64.2,289,3,4,,0,0,,69,37,34,9,0,2,48,30,6.68,4.17,4.73,1.53
692,Cole Henry,WSN,12,15,38,169,1,3,,0,0,,37,24,22,5,0,4,32,18,7.58,4.26,5.21,1.45
693,Connor Van Scoyoc,COL,20,21,98,449,5,8,,0,0,,114,64,59,15,0,7,57,39,5.23,3.58,5.42,1.56
694,Cody Sedlock,,10,20,61.2,280,3,4,,0,0,,61,36,33,7,0,4,49,33,7.15,4.81,4.81,1.52
695,Riley O'Brien,STL,7,29,50.2,226,3,3,,0,4,,46,27,25,6,0,5,51,27,9.05,4.79,4.44,1.44
